source_file_key,source_type,docket_numbers,source_url,match_method,confidence,review_status
2007-611,opinion,"[""2007-611""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-02/duran133.pdf,source_case_number_and_caption,high,generated
2008-247,opinion,"[""2008-247""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-02/lakes135.pdf,source_case_number_and_caption,high,generated
2007-867,opinion,"[""2007-867""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-02/goodr132.pdf,source_case_number_and_caption,high,generated
2007-601,opinion,"[""2007-601""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-02/theri131.pdf,source_case_number_and_caption,high,generated
2007-667,opinion,"[""2007-667""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-02/jense129.pdf,source_case_number_and_caption,high,generated
2007-866,opinion,"[""2007-866""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-02/forme130.pdf,source_case_number_and_caption,high,generated
2007-536,opinion,"[""2007-536""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-02/silva127.pdf,source_case_number_and_caption,high,generated
2008-051,opinion,"[""2008-051""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-02/belai128.pdf,source_case_number_and_caption,high,generated
2007-398,opinion,"[""2007-398""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-02/kinca126.pdf,source_case_number_and_caption,high,generated
morto124,opinion,"[""2008-105"", ""2008-107""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-02/morto124.pdf,caption_text,high,generated
2007-390,opinion,"[""2007-390""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-02/hilar122.pdf,source_case_number_and_caption,high,generated
2008-135,opinion,"[""2008-135""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-02/chris125.pdf,source_case_number_and_caption,high,generated
2007-800,opinion,"[""2007-800""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-02/parkl123.pdf,source_case_number_and_caption,high,generated
2008-033,opinion,"[""2008-033""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-02/durgi121.pdf,source_case_number_and_caption,high,generated
2007-822,opinion,"[""2007-822""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-02/berna119.pdf,source_case_number_and_caption,high,generated
2007-923,opinion,"[""2007-923""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-02/pratt120.pdf,source_case_number_and_caption,high,generated
2008-089,opinion,"[""2008-089""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-02/rindg116.pdf,source_case_number_and_caption,high,generated
2008-111,opinion,"[""2008-111""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-02/dansau117.pdf,source_case_number_and_caption,high,generated
2008-223,opinion,"[""2008-223""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-02/shady118.pdf,source_case_number_and_caption,high,generated
2007-500,opinion,"[""2007-500""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-02/balli113.pdf,source_case_number_and_caption,high,generated
2007-808,opinion,"[""2007-808""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-02/macph114.pdf,source_case_number_and_caption,high,generated
2008-019,opinion,"[""2008-019""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-02/clark115.pdf,source_case_number_and_caption,high,generated
2008-133,opinion,"[""2008-133""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-02/alexi111.pdf,source_case_number_and_caption,high,generated
2008-391,opinion,"[""2008-391""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-02/canaa112.pdf,source_case_number_and_caption,high,generated
2007-786,opinion,"[""2007-786""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-02/domey110.pdf,source_case_number_and_caption,high,generated
2007-533,opinion,"[""2007-533""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-02/mcgur109.pdf,source_case_number_and_caption,high,generated
2006-258,opinion,"[""2006-258""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-02/londo107.pdf,source_case_number_and_caption,high,generated
2007-396,opinion,"[""2007-396""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-02/leger107.pdf,source_case_number_and_caption,high,generated
2006-283,opinion,"[""2006-283""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-02/gubit105.pdf,source_case_number_and_caption,high,generated
2008-027,opinion,"[""2008-027""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-02/robin106.pdf,source_case_number_and_caption,high,generated
2007-731,opinion,"[""2007-731""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-02/Sicot098.pdf,source_case_number_and_caption,high,generated
2008-025,opinion,"[""2008-025""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-02/Tarbl099.pdf,source_case_number_and_caption,high,generated
2007-657,opinion,"[""2007-657""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-02/WhtMt097.pdf,source_case_number_and_caption,high,generated
2007-893,opinion,"[""2007-893""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-02/dupon095.pdf,source_case_number_and_caption,high,generated
2007-733,opinion,"[""2007-733""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-02/fonta093.pdf,source_case_number_and_caption,high,generated
2008-046,opinion,"[""2008-046""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-02/georg096.pdf,source_case_number_and_caption,high,generated
2007-784,opinion,"[""2007-784""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-02/guyjr094.pdf,source_case_number_and_caption,high,generated
2007-0702,opinion,"[""2007-0702"", ""2007-702""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-02/kelse092.pdf,source_case_number_and_caption,high,generated
2007-0183,opinion,"[""2007-0183"", ""2007-183""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-02/guyot090.pdf,source_case_number_and_caption,high,generated
2007-0625,opinion,"[""2007-0625"", ""2007-675""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-02/Liam091.pdf,source_case_number_and_caption,high,generated
2007-447,opinion,"[""2007-447""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-02/lasso087.pdf,source_case_number_and_caption,high,generated
2007-552,opinion,"[""2007-552""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-02/danse088.pdf,source_case_number_and_caption,high,generated
2007-589,opinion,"[""2007-589""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-02/ouell089.pdf,source_case_number_and_caption,high,generated
2007-573,opinion,"[""2007-573""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-02/forbe085.pdf,source_case_number_and_caption,high,generated
2008-023,opinion,"[""2008-023""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-02/jbajg086.pdf,source_case_number_and_caption,high,generated
2007-253,opinion,"[""2007-253""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-02/brown084.pdf,source_case_number_and_caption,high,generated
2007-649,opinion,"[""2007-649""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-02/gibbs082.pdf,source_case_number_and_caption,high,generated
2007-794,opinion,"[""2007-794""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-02/home083.pdf,source_case_number_and_caption,high,generated
2007-257,opinion,"[""2007-257""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-02/sleep081.pdf,source_case_number_and_caption,high,generated
2008-011,opinion,"[""2008-011""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-02/orr079.pdf,source_case_number_and_caption,high,generated
2007-537,opinion,"[""2007-537""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-02/found077.pdf,source_case_number_and_caption,high,generated
2008-047,opinion,"[""2008-047""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-02/danie080.pdf,source_case_number_and_caption,high,generated
2007-692,opinion,"[""2007-692""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-02/smith078.pdf,source_case_number_and_caption,high,generated
2007-662,opinion,"[""2007-662""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-02/benne076.pdf,source_case_number_and_caption,high,generated
2007-291,opinion,"[""2007-291""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-02/mcnea074.pdf,source_case_number_and_caption,high,generated
2007-387,opinion,"[""2007-387""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-02/gs075.pdf,source_case_number_and_caption,high,generated
2007-294,opinion,"[""2007-294""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-02/luong071.pdf,source_case_number_and_caption,high,generated
2007-569,opinion,"[""2007-569""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-02/derry072.pdf,source_case_number_and_caption,high,generated
2007-744,opinion,"[""2007-744""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-02/hogan073.pdf,source_case_number_and_caption,high,generated
2007-244,opinion,"[""2007-244""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-02/matth068.pdf,source_case_number_and_caption,high,generated
2007-553,opinion,"[""2007-553""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-02/galla069.pdf,source_case_number_and_caption,high,generated
2005-625,opinion,"[""2005-625""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-02/johns067.pdf,source_case_number_and_caption,high,generated
2007-565,opinion,"[""2007-565""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-02/daine070.pdf,source_case_number_and_caption,high,generated
2007-668,opinion,"[""2007-668""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-02/horne066.pdf,source_case_number_and_caption,high,generated
lambe063,opinion,"[""2007-566"", ""2007-685""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-02/lambe063.pdf,caption_text,high,generated
2007-597,opinion,"[""2007-597""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-02/great064.pdf,source_case_number_and_caption,high,generated
2007-227,opinion,"[""2007-227""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-02/lemie062.pdf,source_case_number_and_caption,high,generated
2007-628,opinion,"[""2007-628""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-02/bates065.pdf,source_case_number_and_caption,high,generated
2007-435,opinion,"[""2007-435""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-02/boura060.pdf,source_case_number_and_caption,high,generated
2007-475,opinion,"[""2007-475""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-02/nine061.pdf,source_case_number_and_caption,high,generated
2007-295,opinion,"[""2007-295""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-02/lamar058.pdf,source_case_number_and_caption,high,generated
2007-559,opinion,"[""2007-559""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-02/crow059.pdf,source_case_number_and_caption,high,generated
2007-249,opinion,"[""2007-249""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-02/foley057.pdf,source_case_number_and_caption,high,generated
2007-620,opinion,"[""2007-620""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-02/naser056.pdf,source_case_number_and_caption,high,generated
2007-844,opinion,"[""2007-844""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-02/gendr055.pdf,source_case_number_and_caption,high,generated
2006-694,opinion,"[""2006-694""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-02/amher053.pdf,source_case_number_and_caption,high,generated
2007-102,opinion,"[""2007-102""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-02/baxte054.pdf,source_case_number_and_caption,high,generated
oj052,opinion,"[""2008-292""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-02/oj052.pdf,caption_text,high,generated
2007-381,opinion,"[""2007-381""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-02/korea050.pdf,source_case_number_and_caption,high,generated
2007-625,opinion,"[""2007-625""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-02/sider051.pdf,source_case_number_and_caption,high,generated
2007-037,opinion,"[""2007-037""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-02/glick049.pdf,source_case_number_and_caption,high,generated
2007-587,opinion,"[""2007-587""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-02/lapor047.pdf,source_case_number_and_caption,high,generated
2007-356,opinion,"[""2007-356""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-02/theri045.pdf,source_case_number_and_caption,high,generated
2007-633,opinion,"[""2007-633""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-02/belhu048.pdf,source_case_number_and_caption,high,generated
2007-423,opinion,"[""2007-423""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-02/clark046.pdf,source_case_number_and_caption,high,generated
2007-682,opinion,"[""2007-682""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-02/chesl044.pdf,source_case_number_and_caption,high,generated
2007-411,opinion,"[""2007-411""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-02/geeki042.pdf,source_case_number_and_caption,high,generated
2007-554,opinion,"[""2007-554""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-02/panar043.pdf,source_case_number_and_caption,high,generated
2005-594,opinion,"[""2005-594""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-02/sulli038.pdf,source_case_number_and_caption,high,generated
2007-159,opinion,"[""2007-159""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-02/munoz039.pdf,source_case_number_and_caption,high,generated
coffe041,opinion,"[""2007-003""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-02/coffe041.pdf,caption_text,high,generated
2007-646,opinion,"[""2007-646""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-02/commu040.pdf,source_case_number_and_caption,high,generated
2007-574,opinion,"[""2007-574""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-02/upton036.pdf,source_case_number_and_caption,high,generated
2007-595,opinion,"[""2007-595""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-02/carre037.pdf,source_case_number_and_caption,high,generated
2007-107,opinion,"[""2007-107""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-02/rodri035.pdf,source_case_number_and_caption,high,generated
2007-225,opinion,"[""2007-225""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-02/mcnam031.pdf,source_case_number_and_caption,high,generated
2007-653,opinion,"[""2007-653""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-02/johns034.pdf,source_case_number_and_caption,high,generated
